headline,pub_date,snippet,web_url,word_count,abstract,section_name,pillar_name,type,byline,keywords,article_id
Republicans march over the impeachment cliff – taking their self-respect with them,2020-01-31T23:07:05Z,<p>How can Republicans pretend to the world that their vision of America – where a president can happily use military aid to coerce a foreign government to smear his political rival in an election – is the model for democracy?</p>,https://www.theguardian.com/commentisfree/2020/jan/31/republicans-impeachment-trump-richard-wolffe,1082,<p>How can Republicans pretend to the world that their vision of America – where a president can happily use military aid to coerce a foreign government to smear his political rival in an election – is the model for democracy?</p>,Opinion,Opinion,article,Richard Wolffe,"Trump impeachment (2019), Republicans, Jared Kushner",commentisfree/2020/jan/31/republicans-impeachment-trump-richard-wolffe
The Guardian view on Britain leaving the EU: still part of Europe,2020-01-31T23:00:02Z,Brexit has happened. It is a defeat to be mourned. But the country will face big choices about its place in the world,https://www.theguardian.com/commentisfree/2020/jan/31/the-guardian-view-on-britain-leaving-the-eu-still-part-of-europe,1283,Brexit has happened. It is a defeat to be mourned. But the country will face big choices about its place in the world,Opinion,Opinion,article,Editorial,"Brexit, UK news, European Union, Foreign policy, Politics",commentisfree/2020/jan/31/the-guardian-view-on-britain-leaving-the-eu-still-part-of-europe
Trump administration unveils expanded travel ban,2020-01-31T22:02:35Z,"<ul><li>Nationals of Eritrea, Kyrgyzstan, Myanmar and Nigeria affected</li><li>Separate move will stop ‘diversity visas’ for Sudan and Tanzania</li></ul>",https://www.theguardian.com/us-news/2020/jan/31/travel-ban-trump-countries-announcement,419,"<ul><li>Nationals of Eritrea, Kyrgyzstan, Myanmar and Nigeria affected</li><li>Separate move will stop ‘diversity visas’ for Sudan and Tanzania</li></ul>",US news,News,article,Daniel Strauss in Washington,"Trump travel ban, Eritrea, Kyrgyzstan, Myanmar, Nigeria, Trump administration, US immigration, US news, US politics",us-news/2020/jan/31/travel-ban-trump-countries-announcement
Coronavirus: US bars foreign nationals who have recently travelled to China,2020-01-31T21:47:56Z,"<ul><li>CDC says situation in China ‘serious’ but risk to US public low</li><li>Temporary ban for non-Americans travelling from China</li><li><a href=""https://www.theguardian.com/world/2020/jan/31/what-is-coronavirus-symptoms-wuhan-china-how-worried-doctor"">What is the coronavirus and how worried should we be?</a></li></ul>",https://www.theguardian.com/world/2020/jan/31/coronavirus-us-public-health-emergency-travel-china,541,"<ul><li>CDC says situation in China ‘serious’ but risk to US public low</li><li>Temporary ban for non-Americans travelling from China</li><li><a href=""https://www.theguardian.com/world/2020/jan/31/what-is-coronavirus-symptoms-wuhan-china-how-worried-doctor"">What is the coronavirus and how worried should we be?</a></li></ul>",World news,News,article,Jessica Glenza in New York,"Coronavirus, Science, Infectious diseases, World news, Medical research, Health, US news, Society, China, Asia Pacific",world/2020/jan/31/coronavirus-us-public-health-emergency-travel-china
Corrections and clarifications,2020-01-31T21:00:00Z,Rebecca Brower and JMK award | Navel/naval homophone,https://www.theguardian.com/news/2020/jan/31/corrections-and-clarifications,134,Rebecca Brower and JMK award | Navel/naval homophone,News,News,article,Corrections and clarifications column editor,,news/2020/jan/31/corrections-and-clarifications
Sanders faces mounting attacks from anxious moderates as Iowa vote nears,2020-01-31T20:20:56Z,<p>Centrists criticize Sanders as a ‘uniquely’ flawed candidate – but polls show him ahead in Iowa and tied with Biden nationally</p>,https://www.theguardian.com/us-news/2020/jan/31/bernie-sanders-democrats-poll-standing-iowa-moderates,1180,<p>Centrists criticize Sanders as a ‘uniquely’ flawed candidate – but polls show him ahead in Iowa and tied with Biden nationally</p>,US news,News,article,Lauren Gambino in Iowa City,"Bernie Sanders, Democrats, US elections 2020, US politics, US news, World news",us-news/2020/jan/31/bernie-sanders-democrats-poll-standing-iowa-moderates
"US underprepared for coronavirus due to Trump cuts, say health experts",2020-01-31T16:42:40Z,"<ul><li>Steps put in place after Ebola outbreak have been scrapped</li><li>Post of global health czar eliminated and CDC funding cut</li><li><a href=""https://www.theguardian.com/world/2020/jan/31/what-is-coronavirus-symptoms-wuhan-china-how-worried-doctor"">What is coronavirus and how worried should we be?</a></li></ul>",https://www.theguardian.com/world/2020/jan/31/us-coronavirus-budget-cuts-trump-underprepared,530,"<ul><li>Steps put in place after Ebola outbreak have been scrapped</li><li>Post of global health czar eliminated and CDC funding cut</li><li><a href=""https://www.theguardian.com/world/2020/jan/31/what-is-coronavirus-symptoms-wuhan-china-how-worried-doctor"">What is coronavirus and how worried should we be?</a></li></ul>",World news,News,article,Julian Borger in Washington,"Coronavirus, US news, World news",world/2020/jan/31/us-coronavirus-budget-cuts-trump-underprepared
Eurozone growth slows sharply as French and Italian economies shrink – as it happened,2020-01-31T15:11:45Z,"<p>Rolling coverage of the latest economic and financial news, as France’s economy contracts by 0.1% in the last quarter</p><ul><li><a href=""https://www.theguardian.com/business/live/2020/jan/31/french-gdp-shrinks-eurozone-gdp-economy-italy-business-live?page=with:block-5e33fab38f08e1332473a639#block-5e33fab38f08e1332473a639"">Latest: Eurozone growth slows to just 0.1%</a></li><li><a href=""https://www.theguardian.com/business/live/2020/jan/31/french-gdp-shrinks-eurozone-gdp-economy-italy-business-live?page=with:block-5e33eddc8f0811db2faeea78#block-5e33eddc8f0811db2faeea78"">Italy shrank by 0.3%</a>... <a href=""https://www.theguardian.com/business/live/2020/jan/31/french-gdp-shrinks-eurozone-gdp-economy-italy-business-live?page=with:block-5e33d0118f08e1332473a54f#block-5e33d0118f08e1332473a54f"">French GDP fell 0.1%</a></li><li><a href=""https://www.theguardian.com/business/live/2020/jan/31/french-gdp-shrinks-eurozone-gdp-economy-italy-business-live?page=with:block-5e33e1d78f086a28115a2d96#block-5e33e1d78f086a28115a2d96"">Contraction is blow to Macron</a></li><li>But Spain and Belgium have grown</li></ul>",https://www.theguardian.com/business/live/2020/jan/31/french-gdp-shrinks-eurozone-gdp-economy-italy-business-live,2917,"<p>Rolling coverage of the latest economic and financial news, as France’s economy contracts by 0.1% in the last quarter</p><ul><li><a href=""https://www.theguardian.com/business/live/2020/jan/31/french-gdp-shrinks-eurozone-gdp-economy-italy-business-live?page=with:block-5e33fab38f08e1332473a639#block-5e33fab38f08e1332473a639"">Latest: Eurozone growth slows to just 0.1%</a></li><li><a href=""https://www.theguardian.com/business/live/2020/jan/31/french-gdp-shrinks-eurozone-gdp-economy-italy-business-live?page=with:block-5e33eddc8f0811db2faeea78#block-5e33eddc8f0811db2faeea78"">Italy shrank by 0.3%</a>... <a href=""https://www.theguardian.com/business/live/2020/jan/31/french-gdp-shrinks-eurozone-gdp-economy-italy-business-live?page=with:block-5e33d0118f08e1332473a54f#block-5e33d0118f08e1332473a54f"">French GDP fell 0.1%</a></li><li><a href=""https://www.theguardian.com/business/live/2020/jan/31/french-gdp-shrinks-eurozone-gdp-economy-italy-business-live?page=with:block-5e33e1d78f086a28115a2d96#block-5e33e1d78f086a28115a2d96"">Contraction is blow to Macron</a></li><li>But Spain and Belgium have grown</li></ul>",Business,News,liveblog,Graeme Wearden,"Business, France, Eurozone, Stock markets, Economics, Europe",business/live/2020/jan/31/french-gdp-shrinks-eurozone-gdp-economy-italy-business-live
"The Varadkar paradox: feted abroad, can PM arrest polls slump in Ireland?",2020-01-31T13:15:39Z,"<p>From the outside, Leo Varadkar may seem like a leader on the crest of a wave, but as elections loom the tide is turning against him</p>",https://www.theguardian.com/world/2020/jan/31/leo-varadkar-paradox-feted-abroad-can-pm-arrest-polls-slump-in-ireland-election,897,"<p>From the outside, Leo Varadkar may seem like a leader on the crest of a wave, but as elections loom the tide is turning against him</p>",World news,News,article,Rory Carroll Ireland correspondent,"Ireland, Europe, World news, Leo Varadkar, Fine Gael",world/2020/jan/31/leo-varadkar-paradox-feted-abroad-can-pm-arrest-polls-slump-in-ireland-election
Sturgeon calls for unity and focus in push for Scottish independence,2020-01-31T13:07:54Z,"<p>First minister plays down chances of a referendum this year as she laments Brexit </p><ul><li><a href=""https://www.theguardian.com/politics/live/2020/jan/31/brexit-day-britain-prepares-leave-eu-live-news-updates"">Brexit day: UK prepares to leave the EU – live news</a></li></ul>",https://www.theguardian.com/politics/2020/jan/31/sturgeon-calls-for-unity-focus-bid-scottish-independence-brexit,729,"<p>First minister plays down chances of a referendum this year as she laments Brexit </p><ul><li><a href=""https://www.theguardian.com/politics/live/2020/jan/31/brexit-day-britain-prepares-leave-eu-live-news-updates"">Brexit day: UK prepares to leave the EU – live news</a></li></ul>",Politics,News,article,Libby Brooks Scotland correspondent,"Nicola Sturgeon, Brexit, Scottish independence, Scottish politics, Politics, Scotland, UK news",politics/2020/jan/31/sturgeon-calls-for-unity-focus-bid-scottish-independence-brexit
